id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1467793142317420546,1467793142317420546,2021-12-06 04:48:50 EST,2021-12-06,04:48:50,-0500,501897510,_mis_ter_e_,Mister E,,5 years ago  60 POINTS 29 MINUTES 11 DRIBBLES  #klay #klaythompson #goldenstate #gsw #warriors #nba #stephcurry #splashbrothers #lego #art #legoart #legomoc #pinoylug @warriors    https://t.co/Ii8eOliJkM  https://t.co/P8CGensgPx,en,"[{'screen_name': 'warriors', 'name': 'golden state warriors', 'id': '26270913'}]",['https://www.instagram.com/p/CXIwx9yFfnP/'],['https://pbs.twimg.com/media/FF6lYJ1VcAIkhDg.png'],1,0,0,"['klay', 'klaythompson', 'goldenstate', 'gsw', 'warriors', 'nba', 'stephcurry', 'splashbrothers', 'lego', 'art', 'legoart', 'legomoc', 'pinoylug']",[],https://twitter.com/_mis_ter_e_/status/1467793142317420546,False,,1,https://pbs.twimg.com/media/FF6lYJ1VcAIkhDg.png,,,,,,,[],,,,
1467667649916071938,1467667649916071938,2021-12-05 20:30:10 EST,2021-12-05,20:30:10,-0500,963992961523560448,hatcrawler,Hat Crawler,,GOLDEN STATE WARRIORS NBA EXCLUSIVE COUNT THE RINGS 59FIFTY - ROYAL/GRAY BOTTOM now available from HATDREAMS  #newdrop #hatdreams #nba #goldenstatewarriors #warriors #dubnation #gsw #oakland #california #goldenstate #exclusive #count   https://t.co/h7EulKL3lO,en,[],['https://hats.hatcrawler.com/f2969fe0.html'],[],1,0,2,"['newdrop', 'hatdreams', 'nba', 'goldenstatewarriors', 'warriors', 'dubnation', 'gsw', 'oakland', 'california', 'goldenstate', 'exclusive', 'count']",[],https://twitter.com/hatcrawler/status/1467667649916071938,False,,0,,,,,,,,[],,,,
1467635221533274119,1467635221533274119,2021-12-05 18:21:18 EST,2021-12-05,18:21:18,-0500,22438641,truebluefan,Roger Greene,,#Spurs withstand #Warriors' rally for 112-107 victory  https://t.co/mPMPtF7Eal #nba #gsw #goldenstatewarriors  #sanantoniospurs #spursnation,en,[],['http://www.sportstwo.com/threads/spurs-withstand-warriors-rally-for-112-107-victory.371241/'],[],0,0,1,"['spurs', 'warriors', 'nba', 'gsw', 'goldenstatewarriors', 'sanantoniospurs', 'spursnation']",[],https://twitter.com/truebluefan/status/1467635221533274119,False,,0,,,,,,,,[],,,,
1467627368646955009,1467627368646955009,2021-12-05 17:50:06 EST,2021-12-05,17:50:06,-0500,1277995263962034178,intheshowcase,In The Showcase,,"(2016) 5 years ago today, @KlayThompson scored 60 points in 29 minutes. What a performance. 🔥  #klaythompson #klay #thompson #nba #goldenstatewarriors #gsw #goldenstate #warriors #dubs #basketball #shot #threepointer #jumphot #layup #sport #iconic #classic #legend #greatness  https://t.co/QqhNDmWVm6",en,"[{'screen_name': 'klaythompson', 'name': 'klay thompson', 'id': '1703636814'}]",[],[],0,0,1,"['klaythompson', 'klay', 'thompson', 'nba', 'goldenstatewarriors', 'gsw', 'goldenstate', 'warriors', 'dubs', 'basketball', 'shot', 'threepointer', 'jumphot', 'layup', 'sport', 'iconic', 'classic', 'legend', 'greatness']",[],https://twitter.com/intheshowcase/status/1467627368646955009,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1467627238392803330/pu/img/yryPtXU9EGRRZOzL.jpg,,,,,,,[],,,,
1467604115526144007,1467604115526144007,2021-12-05 16:17:42 EST,2021-12-05,16:17:42,-0500,987599983120732160,tomlevy84,Tom Levy,,Chef 🧑‍🍳 Currie 😍😍😍😍 #GSW,fr,[],[],[],0,0,0,['gsw'],[],https://twitter.com/TomLevy84/status/1467604115526144007,False,https://twitter.com/BleacherReport/status/1467301860742737922,0,,,,,,,,[],,,,
1467558232986206208,1467545464090206209,2021-12-05 13:15:23 EST,2021-12-05,13:15:23,-0500,503435519,aabed87,Asif Abed,,@warriors @TISSOT Just watched it @SarahLAbed  @KlayThompson #60 #GSW 👌🏀 #KlayBackSoon 💪 #Warriors #DubNation #bayarea #NBA,en,"[{'screen_name': 'sarahlabed', 'name': 'sarah', 'id': '503405176'}, {'screen_name': 'klaythompson', 'name': 'klay thompson', 'id': '1703636814'}]",[],[],0,0,0,"['gsw', 'klaybacksoon', 'warriors', 'dubnation', 'bayarea', 'nba']",[],https://twitter.com/Aabed87/status/1467558232986206208,False,,0,,,,,,,,"[{'screen_name': 'warriors', 'name': 'Golden State Warriors', 'id': '26270913'}, {'screen_name': 'TISSOT', 'name': 'Tissot', 'id': '412116759'}]",,,,
1467524207621722119,1467524207621722119,2021-12-05 11:00:11 EST,2021-12-05,11:00:11,-0500,963992961523560448,hatcrawler,Hat Crawler,,GOLDEN STATE WARRIORS TWO-TONE HOOPS 59FIFTY HATS now available from NEWERACAP  #newdrop #neweracap #nba #goldenstatewarriors #warriors #dubnation #gsw #oakland #california #goldenstate #twotone #hoops #59fifty #hats #hatcrawler #fitted   https://t.co/Bff3zygSoO,en,[],['https://hats.hatcrawler.com/4f5c58cb.html'],[],0,0,0,"['newdrop', 'neweracap', 'nba', 'goldenstatewarriors', 'warriors', 'dubnation', 'gsw', 'oakland', 'california', 'goldenstate', 'twotone', 'hoops', '59fifty', 'hats', 'hatcrawler', 'fitted']",[],https://twitter.com/hatcrawler/status/1467524207621722119,False,,0,,,,,,,,[],,,,
1467522856070172675,1467522856070172675,2021-12-05 10:54:48 EST,2021-12-05,10:54:48,-0500,1450113194723135490,kentxt_01,Kento,,初ツイートです。 西の富山、東の渋谷、米のGSW。 富山は飴谷選手と松井選手 渋谷は西野選手とベンドラメ選手を応援してます サンロッカーズ、グラウジーズのブースターの方と仲良くできればなぁと思っています よろしくお願いします🤲 #富山グラウジーズ #サンロッカーズ渋谷 #gsw,ja,[],[],[],1,1,4,"['富山グラウジーズ', 'サンロッカーズ渋谷', 'gsw']",[],https://twitter.com/kentxt_01/status/1467522856070172675,False,,0,,,,,,,,[],,,,
1467509086988161027,1467509086988161027,2021-12-05 10:00:05 EST,2021-12-05,10:00:05,-0500,216907884,designlikewhoa,Design Like Whoa,,"📣 🏀 Introducing the exclusive @Warriors ""For Women x By Women"" collection. Our team partnered with @Fanatics to create a women's streetwear line for the @WarriorsShop. #exclusive #streetwear #fashion #gsw #warriors #goldenstate  https://t.co/4ymLBwupIV",en,"[{'screen_name': 'warriors', 'name': 'golden state warriors', 'id': '26270913'}, {'screen_name': 'fanatics', 'name': 'fanatics', 'id': '16787947'}, {'screen_name': 'warriorsshop', 'name': 'warriors shop', 'id': '141291242'}]",[],['https://pbs.twimg.com/media/FF2jvKxXMAYzwhT.jpg'],0,0,0,"['exclusive', 'streetwear', 'fashion', 'gsw', 'warriors', 'goldenstate']",[],https://twitter.com/DesignLikeWhoa/status/1467509086988161027,False,,1,https://pbs.twimg.com/media/FF2jvKxXMAYzwhT.jpg,,,,,,,[],,,,
1467446987549249538,1467446987549249538,2021-12-05 05:53:20 EST,2021-12-05,05:53:20,-0500,590852803,_1sergio,Jack 🇹🇷🇨🇴,,"FINI | Golden State Warriors 107-112 Spurs San Antonio.   Après avoir mis fin à la série des Suns, GSW s’incline à son tour.   #GSW | #Suns | #NBA75  | #NBA2K22  | #NBAExtra | #NBA | #NBATwitter  | #NBATwitterLive  | #NBATopShotThis  | #nbalive | #NBAPicks",fr,[],[],[],0,0,0,"['gsw', 'suns', 'nba75', 'nba2k22', 'nbaextra', 'nba', 'nbatwitter', 'nbatwitterlive', 'nbatopshotthis', 'nbalive', 'nbapicks']",[],https://twitter.com/_1SERGIO/status/1467446987549249538,False,,0,,,,,,,,[],,,,
1467424031506841604,1467424031506841604,2021-12-05 04:22:07 EST,2021-12-05,04:22:07,-0500,1239227460325183495,mrgwak1,MrGwak 🇮🇩👑,,Warriors finito cette saison #TeamConclusionHative #NBAExtra  #GSW,fr,[],[],[],0,0,0,"['teamconclusionhative', 'nbaextra', 'gsw']",[],https://twitter.com/MrGwak1/status/1467424031506841604,False,,0,,,,,,,,[],,,,
1467423005756297219,1467423005756297219,2021-12-05 04:18:02 EST,2021-12-05,04:18:02,-0500,1243166217700921344,jimmyevans4real,@JimmyEvans,,@gsw_pro #GSW,und,[],[],[],0,0,0,['gsw'],[],https://twitter.com/jimmyevans4real/status/1467423005756297219,False,,0,,,,,,,,[],,,,
1467420814152716294,1467420814152716294,2021-12-05 04:09:20 EST,2021-12-05,04:09:20,-0500,275078542,eurosport_it,Eurosport IT,,Logo Curry 🎯  #EurosportBASKET | #NBA | #Curry | #GSW   https://t.co/SomS9TqM5N,en,[],[],[],0,5,34,"['eurosportbasket', 'nba', 'curry', 'gsw']",[],https://twitter.com/Eurosport_IT/status/1467420814152716294,False,,1,https://pbs.twimg.com/media/FF0C4HrUUAUse5z.jpg,,,,,,,[],,,,
1467407644696530944,1467407644696530944,2021-12-05 03:17:00 EST,2021-12-05,03:17:00,-0500,445734869,moslimfit,Ọla Fọla,,"Only me within 24hrs. Chelsea lost and now Golden state. It’s okay , I’ll be fine. 😭😨😫. #Chelsea #cfc #GSW #DubNation",en,[],[],[],0,1,0,"['chelsea', 'cfc', 'gsw', 'dubnation']",[],https://twitter.com/moslimfit/status/1467407644696530944,False,,0,,,,,,,,[],,,,
1467374838415167488,1467374838415167488,2021-12-05 01:06:38 EST,2021-12-05,01:06:38,-0500,1031775624388534273,iplexpert,betting tips ( V.G.A.K ),,#melbournestars Team #Squad For #firstday of #bigbashleague #match2021 Between #sixers Vs #Stars  #ViratKohli #INDvzNZ #INDvNZ #BANvPAK #BBL11 #LankaPremierLeague #NBA2K22 #GSW #LakeShow #Celtic #ChicagoBulls #ClipperNation  https://t.co/raHIp1o01y,en,[],[],['https://pbs.twimg.com/media/FF0pohOUUAgAMTy.jpg'],0,0,0,"['melbournestars', 'squad', 'firstday', 'bigbashleague', 'match2021', 'sixers', 'stars', 'viratkohli', 'indvznz', 'indvnz', 'banvpak', 'bbl11', 'lankapremierleague', 'nba2k22', 'gsw', 'lakeshow', 'celtic', 'chicagobulls', 'clippernation']",[],https://twitter.com/iplexpert/status/1467374838415167488,False,,1,https://pbs.twimg.com/media/FF0pohOUUAgAMTy.jpg,,,,,,,[],,,,
1467358329853071361,1467358329853071361,2021-12-05 00:01:02 EST,2021-12-05,00:01:02,-0500,1294623606681419777,beauty_sweets9,beauty&sweets,,午前中、免許証の更新に行ってて途中から試合観てないんだけど、あの途中経過を考えると、怖くて結果を見られない。  #NBA #SASvsGSW #GSW #Warriors #ウォリアーズ,ja,[],[],[],0,0,3,"['nba', 'sasvsgsw', 'gsw', 'warriors', 'ウォリアーズ']",[],https://twitter.com/beauty_sweets9/status/1467358329853071361,False,,0,,,,,,,,[],,,,
1467350848590209024,1467350848590209024,2021-12-04 23:31:19 EST,2021-12-04,23:31:19,-0500,1186197130836348930,atlanticgreenp1,atlantic grenpark,,"NEW:#Spurs best #Warriors 112-107,Derrick White 25p  #Grizzlies top #Mavericks 97-90,Desmond Bane 29  #Bucks take down #Heat 124-102,Connaughton 23p  #NBA🏀🏀 Stephen Curry Poole Doncic Giannis Jimmy Butler #SanAntonio #GSW #Oakland #Memphis #Dallas #Milwaukee #Miami",en,[],[],[],0,0,0,"['spurs', 'warriors', 'grizzlies', 'mavericks', 'bucks', 'heat', 'nba', 'sanantonio', 'gsw', 'oakland', 'memphis', 'dallas', 'milwaukee', 'miami']",[],https://twitter.com/atlanticgreenp1/status/1467350848590209024,False,,0,,,,,,,,[],,,,
1467344720716132357,1467344720716132357,2021-12-04 23:06:58 EST,2021-12-04,23:06:58,-0500,377206165,chilla415,Chito DeBarge Jackson,,Well that was a bummer. #GSW,en,[],[],[],0,0,0,['gsw'],[],https://twitter.com/CHilla415/status/1467344720716132357,False,,0,,,,,,,,[],,,,
1467343388055937025,1467343388055937025,2021-12-04 23:01:40 EST,2021-12-04,23:01:40,-0500,1228003161534758912,lucasgmno,Luc🇦🇷,,I can’t remember the last time the warriors won a close game down the stretch and this goes back to both play-in games. They either blow you out by 10+ or lose. if anyone remembers a close game that they won before that please remind me! #GSW,en,[],[],[],0,0,0,['gsw'],[],https://twitter.com/lucasgmno/status/1467343388055937025,False,,0,,,,,,,,[],,,,
1467341621721124865,1467341621721124865,2021-12-04 22:54:39 EST,2021-12-04,22:54:39,-0500,80639427,kemistry00703,Brown Sugar,,Man like Toscano  🤩🤩🤩 #GSW,en,[],[],[],0,0,0,['gsw'],[],https://twitter.com/kemistry00703/status/1467341621721124865,False,,0,,,,,,,,[],,,,
1467341577949302786,1467341577949302786,2021-12-04 22:54:28 EST,2021-12-04,22:54:28,-0500,1444893209620926466,comfyguardian,Comfy Home Massage,,#SASvsGSW  #GSW Fans learning they can’t do what Phoenix is capable of doing in this century 🙏 #Suns are the best,en,[],[],[],1,0,1,"['sasvsgsw', 'gsw', 'suns']",[],https://twitter.com/comfyguardian/status/1467341577949302786,False,,0,,,,,,,,[],,,,
1467341384864522242,1467341384864522242,2021-12-04 22:53:42 EST,2021-12-04,22:53:42,-0500,15670739,rakeemrakeem,Sandy Kimura,,"Good game.  Sad that they lost, but this shot makes me smile. #gsw  Steph Curry hits Chase Center tunnel shot before Warriors-Spurs game | RSN  https://t.co/AGGugmCTPo",en,[],['https://www.nbcsports.com/bayarea/warriors/steph-curry-hits-chase-center-tunnel-shot-warriors-spurs-game'],[],0,0,0,['gsw'],[],https://twitter.com/rakeemrakeem/status/1467341384864522242,False,,0,,,,,,,,[],,,,
1467341021436530691,1467341021436530691,2021-12-04 22:52:16 EST,2021-12-04,22:52:16,-0500,33845237,coreywebster30,Corey Webster🎄🎄🎄,,Man what happened to the team from yesterday #DubNation #GSW,en,[],[],[],0,0,0,"['dubnation', 'gsw']",[],https://twitter.com/coreywebster30/status/1467341021436530691,False,,0,,,,,,,,[],,,,
1467340535342026752,1467340535342026752,2021-12-04 22:50:20 EST,2021-12-04,22:50:20,-0500,1005979953815588864,tthetemp,تاج,,Sigh. Good game still my side #GSW,en,[],[],[],0,0,0,['gsw'],[],https://twitter.com/tthetemp/status/1467340535342026752,False,,0,,,,,,,,[],,,,
1467338347215736832,1467338347215736832,2021-12-04 22:41:38 EST,2021-12-04,22:41:38,-0500,1031175736344768513,tjcoach2,coach TJ,,20点差以上あったのに4Qで逆転するGSWすごいけど FG%1桁だったのにクラッチタイムで覚醒するカリーのメンタルどうなってんの。 #goldenstatewarriors  #GSW,ja,[],[],[],1,0,0,"['goldenstatewarriors', 'gsw']",[],https://twitter.com/TJcoach2/status/1467338347215736832,False,,0,,,,,,,,[],,,,
1467337942414905345,1467337942414905345,2021-12-04 22:40:01 EST,2021-12-04,22:40:01,-0500,756160549,ajay_hton,jhay,,Steph finally woke up!! 😌 #GSW #Warriors,en,[],[],[],0,0,0,"['gsw', 'warriors']",[],https://twitter.com/Ajay_Hton/status/1467337942414905345,False,,0,,,,,,,,[],,,,
1467337921887932420,1467337921887932420,2021-12-04 22:39:57 EST,2021-12-04,22:39:57,-0500,380117615,adfreshblackbir,Adfresh,,Stephen fucking Curryyyyyyyy 🔥🔥🔥🔥🔥🔥🔥🔥🔥 MVP #GSW,en,[],[],[],0,0,0,['gsw'],[],https://twitter.com/AdfreshBlackbir/status/1467337921887932420,False,,0,,,,,,,,[],,,,
1467337882767540226,1467337882767540226,2021-12-04 22:39:47 EST,2021-12-04,22:39:47,-0500,15670739,rakeemrakeem,Sandy Kimura,,"Omg, such a turn over.  Love this sports and the team. #gsw",en,[],[],[],0,0,0,['gsw'],[],https://twitter.com/rakeemrakeem/status/1467337882767540226,False,,0,,,,,,,,[],,,,
1467337734075396096,1467337734075396096,2021-12-04 22:39:12 EST,2021-12-04,22:39:12,-0500,470686231,jospitta,J,,Warrrrrrrrrrrrriors #GSW,en,[],[],[],0,0,0,['gsw'],[],https://twitter.com/Jospitta/status/1467337734075396096,False,,0,,,,,,,,[],,,,
1467337660293283840,1467337660293283840,2021-12-04 22:38:54 EST,2021-12-04,22:38:54,-0500,48616049,alwarpet_dragon,Abhinav,,STEPH CURRY!!!!! #GSW,en,[],[],[],0,0,0,['gsw'],[],https://twitter.com/Alwarpet_Dragon/status/1467337660293283840,False,,0,,,,,,,,[],,,,
1467337583273431043,1467337583273431043,2021-12-04 22:38:36 EST,2021-12-04,22:38:36,-0500,936305448344485888,neil_i_was,The Tired Engineer,,Lool what a turnaround! #GSW,en,[],[],[],0,0,1,['gsw'],[],https://twitter.com/Neil_I_Was/status/1467337583273431043,False,,0,,,,,,,,[],,,,
1467337339903041541,1467337339903041541,2021-12-04 22:37:38 EST,2021-12-04,22:37:38,-0500,546179366,jotap_aguiar,Jota,,Encostamo ein?! #GSW,es,[],[],[],0,0,0,['gsw'],[],https://twitter.com/JotaP_Aguiar/status/1467337339903041541,False,,0,,,,,,,,[],,,,
1467337233845923843,1467332558987796480,2021-12-04 22:37:13 EST,2021-12-04,22:37:13,-0500,1374747516386820104,itson2sweetz,#IT$ON👑♈💎🔥💙$₩££TZ,,@warriors #DubNation #LETZGETIT #TEAM #BallOut #SPLASH #DUBBIT #GSW 🏀🏆🏀,und,[],[],[],0,0,0,"['dubnation', 'letzgetit', 'team', 'ballout', 'splash', 'dubbit', 'gsw']",[],https://twitter.com/itson2sweetz/status/1467337233845923843,False,,0,,,,,,,,"[{'screen_name': 'warriors', 'name': 'Golden State Warriors', 'id': '26270913'}]",,,,
1467336952370372611,1467336952370372611,2021-12-04 22:36:05 EST,2021-12-04,22:36:05,-0500,2729780945,hnry976,Señor JEFE,,#GSW vous êtes fort,fr,[],[],[],0,0,0,['gsw'],[],https://twitter.com/Hnry976/status/1467336952370372611,False,,0,,,,,,,,[],,,,
1467335823418867719,1467335823418867719,2021-12-04 22:31:36 EST,2021-12-04,22:31:36,-0500,995731084980752384,yuca_burak,Burak Yuca,,Bundan sonrası sende steph @StephenCurry30  #GSW,tr,"[{'screen_name': 'stephencurry30', 'name': 'stephen curry', 'id': '42562446'}]",[],[],0,0,0,['gsw'],[],https://twitter.com/yuca_burak/status/1467335823418867719,False,,0,,,,,,,,[],,,,
1467335080825659392,1467335080825659392,2021-12-04 22:28:39 EST,2021-12-04,22:28:39,-0500,1278861140,nlcknasty,NICKnasty,,This just might end up being the greatest comeback of all time. #GSW,en,[],[],[],1,0,1,['gsw'],[],https://twitter.com/NlCKnasty/status/1467335080825659392,False,,0,,,,,,,,[],,,,
1467334679317516291,1467334679317516291,2021-12-04 22:27:03 EST,2021-12-04,22:27:03,-0500,1017811637531762688,windy_matavele,Z U L E M A,,"Golden State Warriors has a Switch, I Swear 😹😹😹😹#GSW",en,[],[],[],0,0,1,['gsw'],[],https://twitter.com/Windy_Matavele/status/1467334679317516291,False,,0,,,,,,,,[],,,,
1467333726057246725,1467333726057246725,2021-12-04 22:23:16 EST,2021-12-04,22:23:16,-0500,2729780945,hnry976,Señor JEFE,,Y’avait 20 points d’écart plus que 9 #GSW,fr,[],[],[],0,0,0,['gsw'],[],https://twitter.com/Hnry976/status/1467333726057246725,False,,0,,,,,,,,[],,,,
1467333511015186437,1467333511015186437,2021-12-04 22:22:25 EST,2021-12-04,22:22:25,-0500,2729780945,hnry976,Señor JEFE,,Le run des Warriors Waw 🥵 #GSW,fr,[],[],[],0,0,0,['gsw'],[],https://twitter.com/Hnry976/status/1467333511015186437,False,,0,,,,,,,,[],,,,
1467333368530411523,1467333368530411523,2021-12-04 22:21:51 EST,2021-12-04,22:21:51,-0500,408721768,aikyyyy,Aik,,We byke baby #GSW,en,[],[],[],0,0,0,['gsw'],[],https://twitter.com/Aikyyyy/status/1467333368530411523,False,,0,,,,,,,,[],,,,
1467332956091924485,1467332956091924485,2021-12-04 22:20:13 EST,2021-12-04,22:20:13,-0500,15670739,rakeemrakeem,Sandy Kimura,,"Holly cow... Steph's 3rd quarter last shot, amazing!! Let's go for the last quarter!!  #GSW",en,[],[],[],0,0,0,['gsw'],[],https://twitter.com/rakeemrakeem/status/1467332956091924485,False,,0,,,,,,,,[],,,,
1467332360546840580,1467332360546840580,2021-12-04 22:17:51 EST,2021-12-04,22:17:51,-0500,118923484,iisher,Leaa 🌊 No Unity Without Accountability 🇺🇲,,This warriors game 😑 #GSW  https://t.co/6aboWZL0lB,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FF0C_n3VcAIyBiJ.jpg'],0,0,0,['gsw'],[],https://twitter.com/iisher/status/1467332360546840580,False,,1,https://pbs.twimg.com/tweet_video_thumb/FF0C_n3VcAIyBiJ.jpg,,,,,,,[],,,,
1467331200670863361,1467331200670863361,2021-12-04 22:13:14 EST,2021-12-04,22:13:14,-0500,80639427,kemistry00703,Brown Sugar,,Curry doing what he does best #GSW,en,[],[],[],0,0,0,['gsw'],[],https://twitter.com/kemistry00703/status/1467331200670863361,False,,0,,,,,,,,[],,,,
1467329113581146115,1467329113581146115,2021-12-04 22:04:56 EST,2021-12-04,22:04:56,-0500,4331875282,nabihabdou,▪︎98weapons🗡▪︎,,"Défensivement c'est le néant, on passe de la meilleure défense de la ligue à la plus honteuse en l'espace d'une soirée #GSW",fr,[],[],[],0,0,2,['gsw'],[],https://twitter.com/NabihAbdou/status/1467329113581146115,False,,0,,,,,,,,[],,,,
1467328767962013698,1467328767962013698,2021-12-04 22:03:34 EST,2021-12-04,22:03:34,-0500,65258420,sheriecamille,Camille,,I get that it’s a back to back but there is no effort #GSW,en,[],[],[],0,0,1,['gsw'],[],https://twitter.com/sheriecamille/status/1467328767962013698,False,,0,,,,,,,,[],,,,
